company,date,country,count,overall,balance,culture,career,comp,mgmt,knowledge,power,respect,trust,social_support,romance,similarity,identity,fun,conflict,
telefonica,2019-01-00,Argentinia,1,3.000,2.000,3.000,5.000,4.000,3.000,0.65776,0.19995,0.16528,0.21037,0.23215,0.00577,0.12288,0.30277,0.16959,0.04631,
nokia,2019-01-00,Ukraine,1,4.000,4.000,4.000,2.000,4.000,4.000,0.60389,0.47997,0.25014,0.16981,0.20924,0.00812,0.17817,0.32289,0.25385,0.15149,
amazon,2019-01-00,Canada,9,3.556,3.000,3.556,3.444,3.556,2.778,0.43061,0.32480,0.30140,0.35675,0.35294,0.14782,0.32988,0.32118,0.31505,0.20836,
nokia,2019-01-00,India,23,4.174,4.217,4.261,4.130,3.609,3.739,0.51764,0.40468,0.37985,0.42154,0.42080,0.12242,0.34884,0.38419,0.32668,0.21337,
amazon,2019-01-00,Bahrain,1,4.000,3.000,5.000,4.000,4.000,4.000,0.63304,0.17366,0.14681,0.11539,0.22383,0.07556,0.36899,0.28624,0.15868,0.30944,
nokia,2019-01-00,France,2,3.500,4.000,4.000,2.000,2.500,2.000,0.80324,0.15747,0.47851,0.20668,0.11697,0.05672,0.14221,0.49402,0.36713,0.25339,
ericsson,2019-01-00,Romania,3,3.000,3.000,2.667,2.000,2.000,2.000,0.44221,0.39659,0.33036,0.38890,0.37445,0.09576,0.26848,0.34448,0.33630,0.19723,
huawei,2019-01-00,UK,2,3.000,1.000,2.500,3.000,4.000,2.000,0.43889,0.29218,0.30758,0.35641,0.33476,0.01568,0.28264,0.35181,0.19168,0.30050,
nokia,2019-01-00,Poland,4,3.250,4.500,3.250,2.750,3.750,2.500,0.61957,0.41134,0.28577,0.30897,0.38049,0.06422,0.38866,0.36520,0.30165,0.18237,
mcdonalds,2019-01-00,UK,25,3.200,3.320,3.240,2.880,2.600,2.320,0.50084,0.29298,0.27470,0.25729,0.34115,0.11704,0.26048,0.29169,0.31860,0.22852,
huawei,2019-01-00,Netherlands,1,4.000,3.000,4.000,3.000,5.000,3.000,0.44779,0.26580,0.30565,0.46979,0.27502,0.04650,0.30163,0.36550,0.34098,0.24796,
ericsson,2019-01-00,Spain,1,3.000,5.000,4.000,2.000,3.000,1.000,0.57534,0.33943,0.20165,0.29793,0.30268,0.11283,0.17093,0.35883,0.36859,0.16278,
apple,2019-01-00,China,1,5.000,4.000,4.000,3.000,3.000,3.000,0.34869,0.38262,0.20915,0.42727,0.37809,0.20796,0.29511,0.34043,0.23053,0.33990,
ericsson,2019-01-00,US,9,3.444,4.000,4.333,3.000,3.889,2.556,0.50007,0.42381,0.30745,0.37067,0.35624,0.06067,0.29778,0.34943,0.25097,0.17719,
telefonica,2019-01-00,US,1,5.000,5.000,5.000,5.000,5.000,5.000,0.40283,0.41016,0.43494,0.37357,0.38537,0.22017,0.36217,0.35818,0.42676,0.16768,
macys,2019-01-00,US,90,3.067,2.833,2.756,2.433,2.178,2.289,0.47228,0.33029,0.28520,0.30576,0.32947,0.09044,0.30073,0.31352,0.30778,0.20785,
amazon,2019-01-00,Romania,2,4.000,3.000,4.000,3.500,2.500,4.000,0.42580,0.26941,0.32516,0.42985,0.50558,0.14225,0.25506,0.30654,0.25696,0.16869,
nokia,2019-01-00,Malaysia,1,5.000,5.000,5.000,1.000,5.000,1.000,0.65621,0.44855,0.39184,0.44716,0.29887,0.01380,0.16870,0.34776,0.22534,0.12128,
huawei,2019-01-00,China,2,3.500,0.500,2.000,2.000,1.000,1.500,0.40817,0.37201,0.35438,0.39169,0.42951,0.21112,0.33548,0.35208,0.32691,0.16455,
amazon,2019-01-00,France,2,5.000,4.000,5.000,5.000,4.000,5.000,0.62352,0.12414,0.16958,0.12265,0.20200,0.12655,0.55774,0.35592,0.34614,0.12353,
nokia,2019-01-00,Belgium,1,5.000,3.000,4.000,4.000,4.000,5.000,0.79090,0.20107,0.36021,0.55234,0.10558,0.10277,0.12215,0.49220,0.25438,0.27300,
ericsson,2019-01-00,Egypt,1,5.000,3.000,5.000,4.000,5.000,4.000,0.44851,0.28185,0.21360,0.60826,0.54507,0.02371,0.23954,0.29284,0.08680,0.06903,
nokia,2019-01-00,US,8,2.750,3.875,3.375,2.000,3.000,2.625,0.60055,0.49937,0.29858,0.35576,0.33792,0.05444,0.29671,0.37681,0.24115,0.22585,
huawei,2019-01-00,US,1,2.000,0.000,0.000,0.000,0.000,0.000,0.47530,0.47867,0.28664,0.24232,0.28924,0.15964,0.30119,0.32571,0.40147,0.25503,
ericsson,2019-01-00,Ireland,1,4.000,4.000,4.000,3.000,3.000,4.000,0.37835,0.36397,0.33212,0.29582,0.37536,0.18507,0.30585,0.32433,0.47370,0.18136,
apple,2019-01-00,India,3,3.667,3.667,2.667,3.333,3.667,3.333,0.50926,0.39849,0.27757,0.17229,0.26484,0.10366,0.23146,0.31692,0.19967,0.23281,
ericsson,2019-01-00,Brazil,1,4.000,3.000,4.000,2.000,3.000,3.000,0.44253,0.45277,0.33646,0.39895,0.30636,0.22553,0.37701,0.37599,0.31843,0.24509,
telefonica,2019-01-00,Spain,2,5.000,4.500,3.500,3.000,4.500,3.000,0.48795,0.41708,0.33927,0.30899,0.38008,0.13383,0.32327,0.36530,0.21572,0.16837,
amazon,2019-01-00,SouthAfrica,4,4.500,4.000,4.750,4.500,4.000,4.000,0.53242,0.34336,0.29690,0.46236,0.32495,0.09223,0.25482,0.31778,0.19306,0.18366,
nokia,2019-01-00,Hungary,2,4.500,2.000,2.000,2.500,2.000,1.000,0.61713,0.55312,0.26178,0.24333,0.34026,0.03455,0.24225,0.39570,0.32697,0.30584,
apple,2019-01-00,UK,12,4.500,3.583,4.583,4.000,4.583,4.000,0.43498,0.31541,0.36510,0.33598,0.35042,0.13223,0.33430,0.35489,0.30738,0.21665,
huawei,2019-01-00,Denmark,1,3.000,5.000,3.000,2.000,2.000,4.000,0.59486,0.34351,0.17898,0.34648,0.33200,0.02192,0.12755,0.29736,0.22063,0.12486,
amazon,2019-01-00,CostaRica,4,4.750,4.500,4.500,4.750,4.750,4.500,0.58978,0.24932,0.23768,0.26645,0.35191,0.06840,0.42758,0.35627,0.16232,0.13963,
amazon,2019-01-00,US,260,3.658,3.008,3.404,3.346,3.592,2.973,0.50602,0.31100,0.25645,0.28395,0.32264,0.07777,0.26700,0.30266,0.26719,0.18444,
apple,2019-01-00,Israel,1,1.000,1.000,1.000,1.000,2.000,1.000,0.45816,0.19688,0.20656,0.29771,0.32719,0.13487,0.26082,0.33174,0.42096,0.27707,
ericsson,2019-01-00,Canada,5,3.400,4.400,3.800,2.800,3.400,3.000,0.53359,0.39300,0.27173,0.34184,0.31518,0.06334,0.24762,0.33254,0.25267,0.15923,
amazon,2019-01-00,UK,31,3.839,3.323,3.484,3.806,3.677,3.129,0.50121,0.33643,0.26709,0.29898,0.35231,0.09580,0.25831,0.31330,0.30922,0.18849,
nokia,2019-01-00,Denmark,1,5.000,5.000,5.000,5.000,5.000,4.000,0.71681,0.40151,0.39931,0.33507,0.51044,0.09102,0.34146,0.42619,0.38419,0.27481,
ericsson,2019-01-00,Estonia,1,4.000,5.000,4.000,4.000,4.000,4.000,0.58647,0.31743,0.29605,0.32554,0.34027,0.08318,0.19430,0.34732,0.17836,0.07370,
apple,2019-01-00,Ireland,2,4.000,4.500,4.500,4.000,4.500,4.500,0.42580,0.38367,0.31742,0.40088,0.43786,0.13753,0.27960,0.34467,0.33047,0.24554,
ericsson,2019-01-00,Sweden,5,4.200,3.000,3.200,2.600,2.600,2.400,0.47455,0.38051,0.33742,0.36994,0.36253,0.04765,0.31952,0.35487,0.23854,0.16114,
amazon,2019-01-00,UAE,3,3.000,2.333,2.333,2.333,3.667,2.333,0.48613,0.35201,0.27467,0.31093,0.36178,0.06366,0.33796,0.38921,0.20595,0.27427,
nokia,2019-01-00,Canada,2,4.000,1.000,1.500,1.000,1.000,0.500,0.53000,0.45232,0.38841,0.45875,0.37090,0.10855,0.42742,0.40338,0.44998,0.21643,
amazon,2019-01-00,India,113,4.195,3.434,4.009,3.558,3.735,3.124,0.46997,0.34335,0.31330,0.35029,0.34616,0.10823,0.32681,0.34436,0.28786,0.19434,
huawei,2019-01-00,Mexico,1,4.000,1.000,3.000,1.000,4.000,1.000,0.46908,0.39984,0.33224,0.39472,0.31120,0.07935,0.38089,0.38599,0.29307,0.17810,
amazon,2019-01-00,Ireland,5,5.000,4.400,4.800,4.600,4.400,4.400,0.48057,0.31435,0.31249,0.31269,0.31041,0.07919,0.28120,0.33811,0.23240,0.20961,
ericsson,2019-01-00,China,1,4.000,5.000,5.000,3.000,4.000,5.000,0.48163,0.25649,0.30358,0.48728,0.40990,0.09528,0.28653,0.34995,0.19950,0.21919,
nokia,2019-01-00,Philippines,1,4.000,2.000,5.000,1.000,5.000,1.000,0.96181,0.42208,0.11503,0.22408,0.18794,0.00914,0.10850,0.42842,0.13518,0.03386,
amazon,2019-01-00,Luxembourg,5,3.800,3.200,4.000,4.600,4.400,4.400,0.58350,0.18919,0.22510,0.25285,0.28214,0.07000,0.33586,0.31268,0.18539,0.13387,
huawei,2019-01-00,Germany,1,2.000,2.000,2.000,1.000,4.000,2.000,0.53607,0.42522,0.22290,0.35904,0.32815,0.01510,0.14737,0.30282,0.16908,0.12579,
ericsson,2019-01-00,Singapore,1,4.000,2.000,5.000,4.000,3.000,4.000,0.61767,0.40035,0.22739,0.35366,0.45151,0.12467,0.23259,0.37039,0.15066,0.16430,
telefonica,2019-01-00,UK,1,4.000,3.000,5.000,4.000,4.000,3.000,0.37560,0.23736,0.36669,0.49907,0.43840,0.01970,0.33437,0.27591,0.37206,0.21334,
apple,2019-01-00,Australia,3,4.333,4.000,3.667,3.667,4.000,2.667,0.45363,0.31023,0.40116,0.49736,0.41359,0.10104,0.28413,0.32970,0.34230,0.16535,
amazon,2019-01-00,Brazil,2,5.000,3.000,3.000,4.000,2.000,1.000,0.41871,0.32996,0.29657,0.37191,0.38639,0.09993,0.31163,0.36538,0.15882,0.24263,
huawei,2019-01-00,Canada,1,4.000,3.000,5.000,4.000,4.000,5.000,0.60702,0.18883,0.38930,0.12601,0.30561,0.07162,0.30404,0.28608,0.15216,0.11518,
ericsson,2019-01-00,Italy,1,3.000,2.000,2.000,2.000,2.000,2.000,0.44117,0.38790,0.28418,0.26458,0.35730,0.08834,0.33549,0.35681,0.25550,0.28805,
ericsson,2019-01-00,Guatemala,2,4.500,5.000,5.000,4.500,4.500,4.000,0.42755,0.34961,0.33393,0.41145,0.30032,0.09041,0.34990,0.37346,0.29192,0.30750,
nokia,2019-01-00,Ireland,1,2.000,5.000,2.000,1.000,2.000,3.000,0.56213,0.30120,0.26108,0.25213,0.30975,0.05163,0.21602,0.32486,0.11710,0.19544,
amazon,2019-01-00,Sweden,1,5.000,4.000,3.000,5.000,5.000,5.000,0.43944,0.36396,0.27752,0.37072,0.34177,0.03035,0.29891,0.41149,0.10378,0.15257,
nokia,2019-01-00,Finland,5,4.200,4.400,4.000,4.000,3.800,4.000,0.57607,0.45630,0.35565,0.40892,0.39115,0.09959,0.38060,0.39997,0.38689,0.24052,
huawei,2019-01-00,UAE,1,5.000,0.000,0.000,0.000,0.000,0.000,0.41675,0.41469,0.32850,0.43392,0.33560,0.22930,0.35223,0.38345,0.26231,0.30612,
nokia,2019-01-00,Brazil,1,3.000,2.000,2.000,1.000,4.000,0.000,0.87937,0.09728,0.36974,0.21583,0.10058,0.00033,0.01247,0.50737,0.04730,0.34266,
ericsson,2019-01-00,Turkey,2,3.500,5.000,2.500,2.000,2.000,1.500,0.56248,0.39814,0.25853,0.20837,0.34032,0.10436,0.25883,0.28736,0.31560,0.19977,
apple,2019-01-00,Canada,5,4.000,2.600,4.400,3.400,4.200,3.000,0.55437,0.23297,0.21840,0.32752,0.30539,0.06428,0.23104,0.30727,0.29736,0.13941,
amazon,2019-01-00,Portugal,2,5.000,5.000,5.000,5.000,4.000,5.000,0.59667,0.20906,0.31410,0.12226,0.24487,0.09288,0.19290,0.35502,0.29227,0.20274,
nokia,2019-01-00,Germany,3,4.333,4.000,3.667,4.000,3.667,3.333,0.57380,0.32903,0.33933,0.23905,0.26750,0.09039,0.23523,0.41520,0.21263,0.23342,
huawei,2019-01-00,India,6,3.000,2.333,2.667,3.333,3.167,2.667,0.50324,0.38857,0.29705,0.35003,0.30069,0.07306,0.26479,0.34772,0.27776,0.17221,
ericsson,2019-01-00,Iraq,1,3.000,1.000,1.000,3.000,1.000,1.000,0.43028,0.35877,0.32120,0.39839,0.35000,0.12956,0.34291,0.38937,0.24166,0.32363,
ericsson,2019-01-00,Croatia,2,4.500,4.500,4.500,4.000,4.000,4.500,0.46094,0.34429,0.43575,0.44910,0.45894,0.03733,0.27293,0.36604,0.24835,0.15253,
nokia,2019-01-00,Portugal,2,2.000,2.000,1.500,1.500,1.500,1.500,0.79855,0.52088,0.30314,0.24034,0.38905,0.08138,0.38032,0.47502,0.32782,0.24740,
amazon,2019-01-00,Spain,3,3.667,2.000,3.000,4.000,3.333,3.667,0.45876,0.32976,0.26776,0.30760,0.37045,0.09624,0.36864,0.30338,0.33130,0.16256,
nokia,2019-02-00,Finland,1,3.000,4.000,4.000,2.000,3.000,3.000,0.58388,0.58478,0.35812,0.37037,0.51676,0.01436,0.34956,0.39295,0.31289,0.22948,
amazon,2019-02-00,Colombia,1,5.000,5.000,5.000,4.000,5.000,4.000,0.53903,0.35318,0.29020,0.25422,0.29028,0.13060,0.36576,0.37258,0.29392,0.24874,
apple,2019-02-00,Ireland,1,5.000,4.000,5.000,3.000,3.000,4.000,0.29121,0.26801,0.41400,0.40321,0.45012,0.38625,0.37119,0.31003,0.50124,0.18183,
nokia,2019-02-00,Poland,2,4.500,5.000,5.000,4.000,4.500,3.500,0.59505,0.30985,0.37485,0.35101,0.50684,0.04255,0.34133,0.39292,0.24591,0.18965,
amazon,2019-02-00,Italy,3,4.667,4.000,5.000,4.667,4.000,3.667,0.50357,0.21651,0.31047,0.30907,0.41028,0.10373,0.34615,0.34289,0.27957,0.15893,
huawei,2019-02-00,Egypt,1,3.000,2.000,2.000,4.000,5.000,3.000,0.48502,0.41008,0.20477,0.34162,0.44605,0.11574,0.24891,0.33895,0.16999,0.12020,
telefonica,2019-02-00,UK,1,4.000,3.000,5.000,3.000,4.000,4.000,0.63089,0.14349,0.18141,0.14045,0.10942,0.00564,0.62218,0.31078,0.09417,0.06491,
ericsson,2019-02-00,Mexico,1,4.000,4.000,4.000,5.000,4.000,2.000,0.44558,0.37800,0.33579,0.46540,0.40792,0.09144,0.33655,0.33855,0.25779,0.15889,
nokia,2019-02-00,Sweden,1,4.000,4.000,5.000,5.000,5.000,5.000,0.77293,0.70440,0.32959,0.23550,0.45010,0.11229,0.43305,0.44669,0.16268,0.23815,
amazon,2019-02-00,Israel,2,5.000,4.500,5.000,5.000,5.000,5.000,0.64935,0.47656,0.20736,0.14781,0.23026,0.00989,0.36253,0.32868,0.12391,0.04874,
ericsson,2019-02-00,India,32,3.969,3.938,4.000,3.688,3.000,2.906,0.48749,0.37949,0.30707,0.36819,0.36932,0.10781,0.32261,0.34642,0.27220,0.19250,
amazon,2019-02-00,SaudiArabia,1,5.000,5.000,5.000,5.000,5.000,5.000,0.54712,0.37473,0.25975,0.42819,0.23018,0.16301,0.29169,0.31575,0.24528,0.12219,
huawei,2019-02-00,Italy,1,3.000,3.000,3.000,4.000,4.000,3.000,0.40288,0.37069,0.38268,0.39372,0.39551,0.14045,0.34894,0.37239,0.29968,0.34589,
ericsson,2019-02-00,Ireland,2,4.000,3.500,4.000,4.000,3.500,3.500,0.52302,0.28987,0.34990,0.51106,0.33260,0.10561,0.23828,0.33175,0.21270,0.14319,
amazon,2019-02-00,Spain,3,3.333,3.000,3.000,3.667,3.667,3.333,0.55433,0.37829,0.21238,0.33578,0.28195,0.05237,0.19360,0.34630,0.16956,0.18037,
apple,2019-02-00,Canada,3,5.000,4.667,5.000,4.000,4.333,3.667,0.50033,0.29363,0.38790,0.41320,0.41118,0.04775,0.38249,0.34298,0.17608,0.13066,
starbucks,2019-02-00,UK,2,3.000,3.000,2.500,2.000,3.000,2.500,0.46818,0.22988,0.20865,0.25396,0.23874,0.07005,0.20634,0.28080,0.30674,0.28060,
huawei,2019-02-00,Chile,2,2.500,1.500,2.500,3.000,1.500,2.000,0.58665,0.19178,0.25545,0.36039,0.35229,0.07240,0.33711,0.32803,0.22731,0.11572,
huawei,2019-02-00,HongKong,1,4.000,0.000,0.000,0.000,0.000,0.000,0.46964,0.45284,0.37841,0.25458,0.30716,0.09551,0.25704,0.34444,0.32857,0.24514,
apple,2019-02-00,Mexico,1,3.000,2.000,3.000,3.000,4.000,1.000,0.49287,0.45440,0.28822,0.29000,0.31861,0.02988,0.23230,0.31745,0.23931,0.12677,
ericsson,2019-02-00,Chile,1,4.000,4.000,4.000,2.000,5.000,3.000,0.45239,0.32744,0.33150,0.43553,0.45079,0.08399,0.25169,0.35185,0.11631,0.21481,
amazon,2019-02-00,US,198,3.449,2.732,3.177,3.303,3.369,2.813,0.49602,0.31707,0.26168,0.29172,0.32408,0.08240,0.28564,0.31453,0.25847,0.19176,
nokia,2019-02-00,UAE,1,4.000,4.000,4.000,5.000,4.000,3.000,0.46902,0.40042,0.29774,0.34102,0.34235,0.19039,0.37678,0.40190,0.21709,0.24866,
amazon,2019-02-00,France,1,5.000,4.000,5.000,5.000,3.000,5.000,0.60857,0.23159,0.17409,0.10762,0.15372,0.07753,0.47477,0.25274,0.46712,0.19792,
ericsson,2019-02-00,Egypt,1,5.000,4.000,5.000,4.000,4.000,4.000,0.47405,0.31317,0.39582,0.38099,0.36924,0.05173,0.27242,0.37421,0.19586,0.23672,
amazon,2019-02-00,Canada,5,3.000,2.800,3.200,3.400,3.600,2.600,0.53750,0.22382,0.23339,0.23978,0.30584,0.09345,0.21245,0.29144,0.32615,0.13902,
ericsson,2019-02-00,Sweden,3,3.333,4.667,3.333,3.667,3.333,3.333,0.46088,0.38739,0.32741,0.29066,0.37536,0.07957,0.30381,0.30644,0.29364,0.19047,
amazon,2019-02-00,Brazil,1,4.000,4.000,5.000,5.000,4.000,5.000,0.65261,0.34964,0.33174,0.26253,0.52336,0.03822,0.09671,0.32642,0.17310,0.09766,
amazon,2019-02-00,SouthAfrica,3,5.000,5.000,5.000,5.000,4.333,5.000,0.47518,0.27946,0.32160,0.40289,0.36177,0.08687,0.24545,0.34799,0.19062,0.19433,
huawei,2019-02-00,Romania,1,3.000,3.000,2.000,3.000,3.000,2.000,0.44137,0.39262,0.34352,0.27018,0.47627,0.12278,0.27935,0.32100,0.32344,0.12317,
apple,2019-02-00,Greece,1,4.000,5.000,5.000,5.000,5.000,1.000,0.50648,0.23478,0.20930,0.54918,0.32994,0.07442,0.37375,0.31730,0.27126,0.40324,
ericsson,2019-02-00,Romania,1,4.000,5.000,4.000,4.000,4.000,4.000,0.43180,0.32993,0.32402,0.42599,0.37553,0.13808,0.35525,0.34525,0.34064,0.26787,
nokia,2019-02-00,Guatemala,1,4.000,2.000,3.000,3.000,4.000,3.000,0.54400,0.53741,0.45208,0.47539,0.51335,0.21859,0.42456,0.51905,0.29747,0.42112,
mcdonalds,2019-02-00,KS,1,3.000,4.000,3.000,2.000,2.000,1.000,0.42687,0.34414,0.31725,0.34132,0.35790,0.14907,0.31046,0.31007,0.32167,0.18922,
amazon,2019-02-00,Ireland,4,3.750,2.750,4.000,3.750,3.750,3.500,0.57112,0.46309,0.16943,0.10497,0.31653,0.05679,0.29116,0.27561,0.26356,0.10613,
huawei,2019-02-00,Argentinia,1,5.000,4.000,5.000,4.000,3.000,5.000,0.40885,0.38185,0.35211,0.42808,0.39014,0.04946,0.36268,0.37479,0.27922,0.25965,
macys,2019-02-00,US,83,3.048,2.807,2.916,2.627,2.590,2.518,0.47593,0.32468,0.27720,0.31552,0.33314,0.09010,0.30116,0.31707,0.28584,0.20828,
nokia,2019-02-00,UK,1,4.000,4.000,3.000,4.000,4.000,1.000,0.77692,0.49129,0.24257,0.33897,0.29193,0.09855,0.27749,0.37979,0.25273,0.20658,
amazon,2019-02-00,Australia,1,5.000,4.000,5.000,5.000,4.000,5.000,0.46873,0.41102,0.36494,0.45626,0.41499,0.12694,0.28357,0.35552,0.34134,0.22459,
apple,2019-02-00,US,58,3.983,3.207,3.603,3.138,3.655,3.155,0.49106,0.30888,0.29926,0.35257,0.36957,0.07112,0.30227,0.33148,0.26337,0.16633,
nokia,2019-02-00,Romania,3,3.000,3.667,3.000,3.667,3.667,1.000,0.70404,0.41224,0.28043,0.37124,0.32713,0.06523,0.29425,0.37352,0.26723,0.22886,
nokia,2019-02-00,Germany,1,5.000,4.000,4.000,4.000,5.000,4.000,0.59352,0.43342,0.50218,0.44226,0.39542,0.21433,0.42513,0.47685,0.30402,0.47686,
apple,2019-02-00,China,1,4.000,2.000,4.000,4.000,4.000,3.000,0.63511,0.35815,0.29276,0.37808,0.49568,0.04909,0.16987,0.35206,0.13273,0.07621,
amazon,2019-02-00,Bangladesh,1,4.000,5.000,2.000,3.000,3.000,3.000,0.42155,0.26253,0.27616,0.39822,0.31017,0.09276,0.28305,0.35775,0.16354,0.23628,
nokia,2019-02-00,Greece,1,4.000,4.000,5.000,4.000,3.000,4.000,0.46042,0.40331,0.39533,0.39914,0.40554,0.04276,0.33831,0.40050,0.23539,0.17972,
mcdonalds,2019-02-00,UK,20,3.150,2.750,2.600,2.950,2.800,2.350,0.46179,0.29136,0.28552,0.29961,0.35868,0.08978,0.26921,0.30634,0.32537,0.20096,
amazon,2019-02-00,CzechRepublic,2,3.500,2.500,3.000,3.500,3.500,3.000,0.50067,0.27171,0.29050,0.26278,0.26909,0.17205,0.23318,0.31787,0.24423,0.13692,
huawei,2019-02-00,Thailand,1,3.000,2.000,3.000,4.000,5.000,3.000,0.42295,0.32865,0.32356,0.37781,0.44853,0.03093,0.27336,0.31509,0.19817,0.19514,
huawei,2019-02-00,Canada,2,2.500,1.500,2.000,2.500,4.000,1.500,0.54557,0.45149,0.19100,0.29261,0.30201,0.02827,0.24056,0.32815,0.13790,0.17581,
telefonica,2019-02-00,Venezuela,1,4.000,5.000,5.000,3.000,3.000,4.000,0.51707,0.45015,0.26019,0.55535,0.38063,0.05321,0.27831,0.35245,0.24290,0.12191,
nokia,2019-02-00,Portugal,1,1.000,1.000,1.000,1.000,1.000,1.000,0.70153,0.44215,0.20332,0.11548,0.16456,0.09319,0.16642,0.36159,0.30648,0.78117,
apple,2019-02-00,UK,8,3.500,3.125,3.875,2.625,3.875,3.000,0.47861,0.28543,0.31213,0.32068,0.39519,0.05753,0.32014,0.31135,0.32441,0.17312,
ericsson,2019-02-00,US,6,3.667,2.667,3.167,2.333,2.833,2.167,0.47898,0.37289,0.29647,0.34006,0.35984,0.07351,0.29070,0.34853,0.20313,0.23785,
huawei,2019-02-00,Iraq,1,5.000,3.000,5.000,0.000,0.000,0.000,0.63354,0.40050,0.15936,0.12128,0.22696,0.06416,0.33444,0.29798,0.13000,0.10077,
apple,2019-02-00,India,1,5.000,5.000,5.000,5.000,5.000,5.000,0.34063,0.32027,0.33786,0.41228,0.37154,0.21525,0.36135,0.36137,0.41722,0.32750,
ericsson,2019-02-00,Greece,1,5.000,4.000,5.000,4.000,4.000,4.000,0.50639,0.41057,0.36240,0.42940,0.27032,0.06346,0.35260,0.38929,0.24036,0.19508,
huawei,2019-02-00,China,2,3.500,3.000,3.500,3.500,3.000,3.500,0.47022,0.26531,0.22005,0.39599,0.47143,0.10221,0.29865,0.30421,0.27604,0.14806,
nokia,2019-02-00,US,11,2.909,3.455,2.636,2.273,3.091,2.455,0.69420,0.42540,0.28366,0.36604,0.34260,0.07322,0.34555,0.39258,0.23772,0.21691,
amazon,2019-02-00,Germany,2,5.000,3.500,5.000,5.000,4.000,3.500,0.47778,0.34361,0.28694,0.32563,0.34802,0.16650,0.33492,0.31807,0.35856,0.14957,
huawei,2019-02-00,Kazakhstan,1,2.000,1.000,1.000,2.000,4.000,1.000,0.50177,0.43301,0.24977,0.42537,0.24937,0.10544,0.34287,0.38287,0.32690,0.29435,
huawei,2019-02-00,India,6,3.000,2.667,3.000,3.500,3.000,2.833,0.42488,0.33692,0.36318,0.41399,0.40255,0.12129,0.32713,0.32835,0.37070,0.17899,
ericsson,2019-02-00,Australia,2,4.000,4.000,4.000,4.500,2.500,3.500,0.44288,0.38664,0.39969,0.38217,0.32450,0.12159,0.35488,0.36000,0.34544,0.27384,
telefonica,2019-02-00,Brazil,2,2.000,2.000,2.500,2.500,4.000,2.500,0.50875,0.24932,0.23518,0.38459,0.42146,0.12031,0.24195,0.32499,0.14712,0.29228,
amazon,2019-02-00,India,107,3.981,3.299,3.841,3.589,3.776,3.103,0.48220,0.34858,0.29398,0.34255,0.34233,0.09754,0.30124,0.34147,0.27207,0.19157,
nokia,2019-02-00,Philippines,1,2.000,2.000,2.000,3.000,5.000,3.000,0.42698,0.39476,0.32457,0.40798,0.39613,0.12109,0.30781,0.36953,0.27335,0.25641,
amazon,2019-02-00,Slovakia,2,3.500,2.500,4.500,3.500,3.500,1.500,0.48804,0.36207,0.30452,0.32618,0.34966,0.11489,0.26633,0.33083,0.27233,0.19634,
ericsson,2019-02-00,Hungary,1,4.000,5.000,5.000,3.000,2.000,3.000,0.48664,0.39190,0.42395,0.38549,0.32386,0.08110,0.25734,0.37951,0.24468,0.18390,
amazon,2019-02-00,Romania,4,5.000,4.750,4.750,4.750,4.250,4.750,0.56009,0.20511,0.22526,0.18117,0.33816,0.05477,0.27807,0.27138,0.30720,0.18308,
huawei,2019-02-00,Colombia,2,2.500,1.000,2.500,2.500,3.000,2.000,0.49739,0.34265,0.31856,0.50853,0.31212,0.14826,0.27126,0.33735,0.33274,0.19589,
nokia,2019-02-00,France,2,4.500,4.500,4.000,4.000,4.500,4.000,0.47814,0.27032,0.38646,0.34305,0.19122,0.24891,0.26781,0.37389,0.53062,0.27896,
amazon,2019-02-00,UK,22,3.545,3.091,3.364,3.591,3.864,3.045,0.48300,0.29288,0.27781,0.29622,0.33735,0.08513,0.24849,0.31797,0.28796,0.19509,
nokia,2019-02-00,India,24,4.375,4.208,4.125,3.792,3.583,3.667,0.55160,0.45335,0.38641,0.43649,0.42250,0.12496,0.38218,0.40798,0.35014,0.26319,
ericsson,2019-02-00,China,1,4.000,4.000,5.000,4.000,3.000,4.000,0.51980,0.41741,0.32827,0.54714,0.41463,0.10279,0.35027,0.31998,0.23521,0.13288,
amazon,2019-02-00,CostaRica,4,5.000,5.000,5.000,5.000,4.500,4.500,0.54835,0.44352,0.26590,0.33797,0.43280,0.06732,0.24695,0.29904,0.22341,0.12629,
huawei,2019-02-00,US,2,3.000,2.500,3.000,3.000,4.000,3.000,0.57066,0.24161,0.23017,0.25554,0.36935,0.04754,0.25540,0.31322,0.17467,0.09006,
apple,2019-02-00,Australia,3,4.667,3.667,5.000,4.000,4.000,4.000,0.50436,0.27649,0.38697,0.39424,0.38511,0.08187,0.32673,0.30693,0.24850,0.15444,
nokia,2019-02-00,China,1,4.000,4.000,4.000,4.000,3.000,2.000,0.57985,0.34345,0.20494,0.21980,0.15858,0.00253,0.23442,0.27886,0.23684,0.12198,
amazon,2019-02-00,Singapore,2,5.000,2.000,5.000,4.000,4.000,4.000,0.38634,0.38451,0.34001,0.42987,0.44127,0.14631,0.36383,0.31110,0.35101,0.15507,
huawei,2019-02-00,UAE,2,3.500,2.500,3.000,3.000,2.500,3.000,0.41017,0.30365,0.30765,0.33094,0.38140,0.16976,0.37444,0.37690,0.31157,0.23843,
telefonica,2019-02-00,Spain,2,5.000,4.000,4.000,5.000,4.000,4.000,0.58561,0.40959,0.30077,0.28545,0.27205,0.06103,0.32974,0.36184,0.16935,0.13612,
